Model,Mark,MQC Tool,IEX Tool,Lot,Slot,Date,Image name,Image Angle,um_per_px,Top(px),Buttom(px),Xedge(px),2Dcode_width(px),2Dcode_height(px),2Dcode_dot count,Top(um),Buttom(um),Xedge(um),2Dcode_width(um),2Dcode_height(um),Judge,Alert,PATH
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,197_11_0_err_judge_m.jpg,0,0.11521739130434783,70,76,105,,,,617,669,925,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/197_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,198_11_0_err_judge_m.jpg,0,0.12228260869565218,76,79,98,,,,669,696,863,,,NG,Buttom OVER SPEC (696),http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/198_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,199_11_0_err_judge_m.jpg,0,0.11454347826086955,70,58,80,103,104,47,617,511,705,907,916,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/199_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,200_11_0_err_judge_m.jpg,0,0.11521739130434783,75,73,87,,,,661,643,766,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/200_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,201_11_0_err_judge_m.jpg,0,0.12228260869565218,79,76,Mid,,,,696,669,Mid,,,NG,TOP OVER SPEC (696),http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/201_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,202_11_0_err_judge_m.jpg,0,0.11354347826086957,75,54,80,101,103,35,661,476,705,890,907,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/202_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,203_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,59,,,,484,493,520,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/203_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,204_11_0_err_judge_m.jpg,0,0.12228260869565218,81,77,97,,,,713,678,854,,,NG,TOP OVER SPEC (713),http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/204_11_0_err_judge_m.jpg
156HT6,V24A85E100_15_156HT6,AAMOV200,AAIEX100,V24A85E100,15,20240812121645,205_11_0_err_judge_m.jpg,0,0.11354347826086957,76,55,84,101,101,13,669,484,740,890,890,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/V24A85E100_15_156HT6/205_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,104_11_0_err_judge_m.jpg,0,0.10634782608695652,44,48,74,104,108,15,389,425,655,920,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/104_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,105_11_0_err_judge_m.jpg,0,0.10929347826086956,55,47,Mid,105,107,18,487,416,Mid,929,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/105_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,106_11_0_err_judge_m.jpg,0,0.11358695652173913,59,45,113,,,,522,398,1000,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/106_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,107_11_0_err_judge_m.jpg,-90,0.10729347826086957,49,59,109,101,96,22,433,522,964,893,849,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/107_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,108_11_0_err_judge_m.jpg,-90,0.10729347826086957,52,56,56,101,103,25,460,495,495,893,911,NG,XEdge OVER SPEC (495),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/108_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,109_11_0_err_judge_m.jpg,-90,0.11358695652173913,71,71,90,,,,628,628,796,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/109_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,110_11_0_err_judge_m.jpg,0,0.11521739130434783,50,58,61,,,,442,513,540,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/110_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,111_11_0_err_judge_m.jpg,0,0.11414130434782609,59,59,Mid,106,107,56,522,522,Mid,938,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/111_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,112_11_0_err_judge_m.jpg,0,0.11654347826086955,70,54,77,107,108,50,619,478,681,947,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/112_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,113_11_0_err_judge_m.jpg,0,0.11521739130434783,51,57,58,,,,451,504,513,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/113_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,114_11_0_err_judge_m.jpg,0,0.11364130434782609,61,58,Mid,105,106,30,540,513,Mid,929,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/114_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,115_11_0_err_judge_m.jpg,0,0.11554347826086955,72,54,83,105,106,30,637,478,734,929,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/115_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,116_11_0_err_judge_m.jpg,0,0.11521739130434783,52,57,59,,,,460,504,522,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/116_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,117_11_0_err_judge_m.jpg,0,0.11314130434782609,61,58,Mid,104,106,25,540,513,Mid,920,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/117_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,118_11_0_err_judge_m.jpg,0,0.11531521739130435,72,54,84,104,107,26,637,478,743,920,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/118_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,119_11_0_err_judge_m.jpg,0,0.11521739130434783,73,71,96,,,,646,628,849,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/119_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,120_11_0_err_judge_m.jpg,0,0.12228260869565218,80,75,90,,,,708,663,796,,,NG,TOP OVER SPEC (708),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/120_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,121_11_0_err_judge_m.jpg,0,0.11331521739130435,75,57,88,100,101,37,663,504,778,885,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/121_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,122_11_0_err_judge_m.jpg,0,0.11521739130434783,70,72,85,,,,619,637,752,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/122_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,123_11_0_err_judge_m.jpg,0,0.11464130434782609,60,57,Mid,107,108,42,531,504,Mid,947,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/123_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,124_11_0_err_judge_m.jpg,0,0.11654347826086955,70,54,76,107,108,37,619,478,672,947,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/124_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,125_11_0_err_judge_m.jpg,0,0.11521739130434783,56,55,101,,,,495,487,893,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/125_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,126_11_0_err_judge_m.jpg,0,0.11314130434782609,64,55,Mid,104,106,21,566,487,Mid,920,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/126_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,127_11_0_err_judge_m.jpg,0,0.11531521739130435,75,51,83,104,107,19,663,451,734,920,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/127_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,128_11_0_err_judge_m.jpg,0,0.11521739130434783,74,69,90,,,,655,610,796,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/128_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,129_11_0_err_judge_m.jpg,0,0.1111413043478261,65,57,Mid,100,103,52,575,504,Mid,885,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/129_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,130_11_0_err_judge_m.jpg,0,0.11431521739130435,76,56,83,102,101,57,672,495,734,902,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/130_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,131_11_0_err_judge_m.jpg,0,0.11521739130434783,73,75,98,,,,646,663,867,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/131_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,132_11_0_err_judge_m.jpg,0,0.1106413043478261,63,59,90,99,103,67,557,522,796,876,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/132_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,133_11_0_err_judge_m.jpg,0,0.11431521739130435,74,56,89,102,103,62,655,495,787,902,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/133_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,134_11_0_err_judge_m.jpg,0,0.11521739130434783,72,70,84,,,,637,619,743,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/134_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,135_11_0_err_judge_m.jpg,0,0.11364130434782609,62,55,Mid,105,108,40,548,487,Mid,929,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/135_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,136_11_0_err_judge_m.jpg,0,0.11754347826086955,72,50,78,109,110,44,637,442,690,964,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/136_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,137_11_0_err_judge_m.jpg,0,0.11684782608695653,73,72,92,,,,646,637,814,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/137_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,138_11_0_err_judge_m.jpg,0,0.11364130434782609,61,53,Mid,105,111,43,540,469,Mid,929,982,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/138_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,139_11_0_err_judge_m.jpg,0,0.11554347826086955,72,50,85,105,110,36,637,442,752,929,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/139_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,140_11_0_err_judge_m.jpg,0,0.11684782608695653,73,74,90,,,,646,655,796,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/140_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,141_11_0_err_judge_m.jpg,0,0.11214130434782608,65,57,Mid,102,103,42,575,504,Mid,902,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/141_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,142_11_0_err_judge_m.jpg,0,0.11381521739130435,76,55,82,101,102,41,672,487,725,893,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/142_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,143_11_0_err_judge_m.jpg,0,0.11684782608695653,73,76,99,,,,646,672,876,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/143_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,144_11_0_err_judge_m.jpg,0,0.11264130434782609,62,59,90,103,104,70,548,522,796,911,920,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/144_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,145_11_0_err_judge_m.jpg,0,0.11431521739130435,74,56,90,102,103,59,655,495,796,902,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/145_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,146_11_0_err_judge_m.jpg,0,0.11521739130434783,70,73,85,,,,619,646,752,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/146_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,147_11_0_err_judge_m.jpg,0,0.11364130434782609,58,59,Mid,105,108,47,513,522,Mid,929,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/147_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,148_11_0_err_judge_m.jpg,0,0.11631521739130435,70,55,79,106,108,44,619,487,699,938,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/148_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,149_11_0_err_judge_m.jpg,0,0.11521739130434783,72,67,91,,,,637,593,805,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/149_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,150_11_0_err_judge_m.jpg,0,0.11414130434782609,61,53,Mid,106,111,49,540,469,Mid,938,982,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/150_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,151_11_0_err_judge_m.jpg,0,0.11554347826086955,72,50,84,105,110,40,637,442,743,929,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/151_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,152_11_0_err_judge_m.jpg,0,0.11521739130434783,76,69,92,,,,672,610,814,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/152_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,153_11_0_err_judge_m.jpg,0,0.1106413043478261,65,56,Mid,99,104,70,575,495,Mid,876,920,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/153_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,154_11_0_err_judge_m.jpg,0,0.11354347826086957,76,53,83,101,103,60,672,469,734,893,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/154_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,155_11_0_err_judge_m.jpg,0,0.11521739130434783,68,77,100,,,,602,681,885,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/155_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,156_11_0_err_judge_m.jpg,0,0.12228260869565218,75,82,90,,,,663,725,796,,,NG,Buttom OVER SPEC (725),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/156_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,157_11_0_err_judge_m.jpg,0,0.11431521739130435,68,61,91,102,104,30,602,540,805,902,920,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/157_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,158_11_0_err_judge_m.jpg,0,0.11521739130434783,70,71,87,,,,619,628,770,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/158_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,159_11_0_err_judge_m.jpg,0,0.11314130434782609,61,58,Mid,104,106,49,540,513,Mid,920,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/159_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,160_11_0_err_judge_m.jpg,0,0.11604347826086955,71,54,80,106,107,46,628,478,708,938,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/160_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,161_11_0_err_judge_m.jpg,0,0.11684782608695653,55,57,60,,,,487,504,531,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/161_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,162_11_0_err_judge_m.jpg,0,0.11314130434782609,64,55,Mid,104,106,31,566,487,Mid,920,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/162_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,163_11_0_err_judge_m.jpg,0,0.11504347826086955,76,50,83,104,106,33,672,442,734,920,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/163_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,164_11_0_err_judge_m.jpg,0,0.11521739130434783,75,71,87,,,,663,628,770,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/164_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,165_11_0_err_judge_m.jpg,0,0.12228260869565218,79,72,Mid,,,,699,637,Mid,,,NG,TOP OVER SPEC (699),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/165_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,166_11_0_err_judge_m.jpg,0,0.11381521739130435,78,54,79,101,101,42,690,478,699,893,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/166_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,167_11_0_err_judge_m.jpg,0,0.11521739130434783,69,77,100,,,,610,681,885,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/167_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,168_11_0_err_judge_m.jpg,0,0.11314130434782609,57,66,87,104,102,78,504,584,770,920,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/168_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,169_11_0_err_judge_m.jpg,0,0.11481521739130435,70,61,93,103,102,55,619,540,823,911,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/169_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,170_11_0_err_judge_m.jpg,0,0.11521739130434783,71,72,84,,,,628,637,743,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/170_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,171_11_0_err_judge_m.jpg,0,0.11464130434782609,60,57,Mid,107,108,39,531,504,Mid,947,955,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/171_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,172_11_0_err_judge_m.jpg,0,0.11704347826086955,70,52,78,108,110,38,619,460,690,955,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/172_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,173_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,56,,,,487,495,495,,,NG,XEdge OVER SPEC (495),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/173_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,174_11_0_err_judge_m.jpg,0,0.1111413043478261,65,57,Mid,100,103,28,575,504,Mid,885,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/174_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,175_11_0_err_judge_m.jpg,0,0.11404347826086955,76,53,83,102,103,39,672,469,734,902,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/175_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,176_11_0_err_judge_m.jpg,0,0.11521739130434783,53,58,58,,,,469,513,513,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/176_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,177_11_0_err_judge_m.jpg,0,0.11214130434782608,63,59,Mid,102,103,50,557,522,Mid,902,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/177_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,178_11_0_err_judge_m.jpg,0,0.11431521739130435,75,56,83,102,102,46,663,495,734,902,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/178_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,179_11_0_err_judge_m.jpg,0,0.11684782608695653,72,78,102,,,,637,690,902,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/179_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,180_11_0_err_judge_m.jpg,0,0.12228260869565218,78,77,87,,,,690,681,770,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/180_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,181_11_0_err_judge_m.jpg,0,0.11531521739130435,73,57,95,104,103,48,646,504,840,920,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/181_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,182_11_0_err_judge_m.jpg,0,0.11684782608695653,71,74,82,,,,628,655,725,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/182_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,183_11_0_err_judge_m.jpg,0,0.11314130434782609,63,59,Mid,104,103,45,557,522,Mid,920,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/183_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,184_11_0_err_judge_m.jpg,0,0.11481521739130435,75,56,74,103,102,39,663,495,655,911,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/184_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,185_11_0_err_judge_m.jpg,0,0.11684782608695653,69,80,111,,,,610,708,982,,,NG,Buttom OVER SPEC (708),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/185_11_0_err_judge_m.jpg
