,scan_time,line_id,model,glass_type,recipe_id,glass_id,pic_name,x,y,predict_code,judge_code,mark,hour,dayhour,day,year,month,season,week,yearmonth,defect_count,defect_size,open_status,ai_code_1,ai_code_2,ai_code_3,ai_code_4,ai_code_5,gray_name,ip_num,first_code,chip_name,defect_seq,pi_time,pi_hour,pic_path,recipe_comment
509,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_69_3_2511151415.JPG,603434,1194445,!,!,,,,2025-11-15 14:15:44,,,,,,86,24,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP04\0016,,,AL5H1B1MXNQ,69,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
510,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_7_48_2511151415.JPG,1551737,136548,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP01\0040,,,AL5H1B1MXNA,7,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
511,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_70_8_2511151415.JPG,392079,1213005,!,!,,,,2025-11-15 14:15:44,,,,,,86,24,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP04\0020,,,AL5H1B1MXNQ,70,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
512,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_71_5_2511151415.JPG,535628,1040855,!,!,,,,2025-11-15 14:15:44,,,,,,86,18,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP03\0045,,,AL5H1B1MXNQ,71,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
513,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_72_4_2511151415.JPG,545348,1104830,!,!,,,,2025-11-15 14:15:44,,,,,,86,18,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP03\0047,,,AL5H1B1MXNQ,72,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
514,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_73_7_2511151415.JPG,437469,1062580,!,!,,,,2025-11-15 14:15:44,,,,,,86,18,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP03\0051,,,AL5H1B1MXNQ,73,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
515,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_74_6_2511151415.JPG,470621,1111110,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP03\0035,,,AL5H1B1MXNQ,74,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
516,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_75_10_2511151415.JPG,432186,1414468,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP04\0018,,,AL5H1B1MXNQ,75,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
517,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_76_86_2511151415.JPG,291031,51689,!,!,,,,2025-11-15 14:15:44,,,,,,86,49,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP01\0024,,,AL5H1B1MXNR,76,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
518,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_77_81_2511151415.JPG,317066,243629,!,!,,,,2025-11-15 14:15:44,,,,,,86,24,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP01\0027,,,AL5H1B1MXNR,77,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
519,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_78_82_2511151415.JPG,277822,213003,!,!,,,,2025-11-15 14:15:44,,,,,,86,18,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP01\0038,,,AL5H1B1MXNR,78,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
520,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_79_85_2511151415.JPG,113408,33328,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP01\0015,,,AL5H1B1MXNR,79,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
521,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_80_84_2511151415.JPG,198358,57017,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP01\0016,,,AL5H1B1MXNR,80,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
522,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_81_83_2511151415.JPG,182167,218497,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,OP_Defect,2025-11-15 10:56:12,,,,CCDImage\IP01\0020,,,AL5H1B1MXNR,81,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
523,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_82_77_2511151415.JPG,140826,813525,!,!,,,,2025-11-15 14:15:44,,,,,,86,37,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP03\0033,,,AL5H1B1MXNS,82,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
524,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_83_79_2511151415.JPG,272514,520665,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,Not_Found,2025-11-15 10:56:12,,,,CCDImage\IP02\0029,,,AL5H1B1MXNS,83,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
525,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_84_78_2511151415.JPG,126841,783587,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,BM_Cover,2025-11-15 10:56:12,,,,CCDImage\IP03\0031,,,AL5H1B1MXNS,84,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
526,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_85_76_2511151415.JPG,265474,880465,!,!,,,,2025-11-15 14:15:44,,,,,,86,12,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP03\0037,,,AL5H1B1MXNS,85,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
527,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_86_9_2511151415.JPG,192147,1165442,!,!,,,,2025-11-15 14:15:44,,,,,,86,18,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP04\0017,,,AL5H1B1MXNT,86,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
528,2025-11-15 14:15:44,CAPIC200,G215HVN01,CF,608,AL5H1B1MXN,CaptureImage/CAPIT203_AL5H1B1MXN_9_56_2511151415.JPG,1599306,797296,!,!,,,,2025-11-15 14:15:44,,,,,,86,24,,PI_Spot_NP,2025-11-15 10:56:12,,,,CCDImage\IP03\0027,,,AL5H1B1MXNB,9,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXN/A/20251115141544/,
529,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_1_73_2511151419.JPG,1783728,204644,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,OP_Defect,2025-11-15 10:55:14,,,,CCDImage\IP01\0026,,,AL5H1B1N2KA,1,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
530,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_10_43_2511151419.JPG,1422006,340461,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0032,,,AL5H1B1N2KD,10,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
531,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_12_52_2511151419.JPG,1295073,729960,!,!,,,,2025-11-15 14:19:06,,,,,,73,37,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP02\0047,,,AL5H1B1N2KE,12,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
532,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_13_47_2511151419.JPG,1355833,590866,!,!,,,,2025-11-15 14:19:06,,,,,,73,30,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP02\0043,,,AL5H1B1N2KE,13,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
533,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_14_48_2511151419.JPG,1462395,634605,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP02\0041,,,AL5H1B1N2KE,14,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
534,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_17_8_2511151419.JPG,1476566,789471,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP03\0030,,,AL5H1B1N2KE,17,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
535,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_2_44_2511151419.JPG,1532403,343682,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0028,,,AL5H1B1N2KA,2,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
536,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_24_22_2511151419.JPG,978650,374219,!,!,,,,2025-11-15 14:19:06,,,,,,73,24,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0029,,,AL5H1B1N2KG,24,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
537,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_25_19_2511151419.JPG,1139730,415210,!,!,,,,2025-11-15 14:19:06,,,,,,73,24,,OP_Defect,2025-11-15 10:55:14,,,,CCDImage\IP02\0029,,,AL5H1B1N2KG,25,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
538,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_26_39_2511151419.JPG,1133697,195430,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,SSIU_Polymer,2025-11-15 10:55:14,,,,CCDImage\IP01\0021,,,AL5H1B1N2KG,26,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
539,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_27_23_2511151419.JPG,973839,321538,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,SSIU_Polymer,2025-11-15 10:55:14,,,,CCDImage\IP01\0033,,,AL5H1B1N2KG,27,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
540,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_3_50_2511151419.JPG,1592322,641186,!,!,,,,2025-11-15 14:19:06,,,,,,73,30,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0054,,,AL5H1B1N2KB,3,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
541,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_30_20_2511151419.JPG,1111543,384765,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0032,,,AL5H1B1N2KG,30,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
542,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_36_18_2511151419.JPG,1075965,587956,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0040,,,AL5H1B1N2KH,36,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
543,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_37_15_2511151419.JPG,1157971,741447,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP02\0053,,,AL5H1B1N2KH,37,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
544,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_38_53_2511151419.JPG,982049,850785,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP03\0033,,,AL5H1B1N2KH,38,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
545,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_39_11_2511151419.JPG,1200515,880570,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP03\0036,,,AL5H1B1N2KH,39,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
546,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_4_7_2511151419.JPG,1629236,946738,!,!,,,,2025-11-15 14:19:06,,,,,,73,24,,OP_Defect,2025-11-15 10:55:14,,,,CCDImage\IP03\0038,,,AL5H1B1N2KB,4,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
547,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_40_1_2511151419.JPG,1102973,1438668,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP04\0019,,,AL5H1B1N2KJ,40,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
548,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_42_26_2511151419.JPG,683868,341938,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0031,,,AL5H1B1N2KK,42,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
549,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_44_24_2511151419.JPG,874278,426676,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP02\0037,,,AL5H1B1N2KK,44,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
550,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_45_27_2511151419.JPG,708940,436341,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0038,,,AL5H1B1N2KK,45,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
551,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_46_54_2511151419.JPG,803518,861001,!,!,,,,2025-11-15 14:19:06,,,,,,73,24,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP03\0035,,,AL5H1B1N2KL,46,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
552,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_47_28_2511151419.JPG,689075,521171,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP02\0035,,,AL5H1B1N2KL,47,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
553,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_48_68_2511151419.JPG,828790,614902,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0051,,,AL5H1B1N2KL,48,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
554,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_49_55_2511151419.JPG,794301,784752,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP03\0029,,,AL5H1B1N2KL,49,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
555,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_5_51_2511151419.JPG,1789707,804166,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP03\0032,,,AL5H1B1N2KB,5,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
556,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_50_56_2511151419.JPG,641619,762395,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP03\0031,,,AL5H1B1N2KL,50,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
557,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_53_34_2511151419.JPG,466417,74110,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0020,,,AL5H1B1N2KN,53,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
558,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_54_36_2511151419.JPG,571687,45735,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP01\0014,,,AL5H1B1N2KN,54,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
559,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_55_35_2511151419.JPG,398562,40408,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Gel,2025-11-15 10:55:14,,,,CCDImage\IP01\0016,,,AL5H1B1N2KN,55,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
560,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_56_33_2511151419.JPG,498605,221767,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,NPI_TFT,2025-11-15 10:55:14,,,,CCDImage\IP01\0022,,,AL5H1B1N2KN,56,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
561,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_57_31_2511151419.JPG,412298,375316,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP01\0037,,,AL5H1B1N2KN,57,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
562,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_58_30_2511151419.JPG,512054,473994,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Not_Found,2025-11-15 10:55:14,,,,CCDImage\IP02\0034,,,AL5H1B1N2KN,58,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
563,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_59_58_2511151419.JPG,394125,676283,!,!,,,,2025-11-15 14:19:06,,,,,,73,18,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0056,,,AL5H1B1N2KP,59,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
564,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_6_5_2511151419.JPG,1572664,1267662,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,Polymer,2025-11-15 10:55:14,,,,CCDImage\IP04\0017,,,AL5H1B1N2KC,6,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
565,2025-11-15 14:19:06,CAPIC200,G215HVN01,CF,608,AL5H1B1N2K,CaptureImage/CAPIT203_AL5H1B1N2K_60_57_2511151419.JPG,572623,668873,!,!,,,,2025-11-15 14:19:06,,,,,,73,12,,PI_Spot_NP,2025-11-15 10:55:14,,,,CCDImage\IP02\0048,,,AL5H1B1N2KP,60,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1N2K/A/20251115141906/,
